"No.","Channel Name","Receive Frequency","Transmit Frequency","Channel Type","Transmit Power","Band Width","CTCSS/DCS Decode","CTCSS/DCS Encode","Contact","Contact Call Type","Contact TG/DMR ID","Radio ID","Busy Lock/TX Permit","Squelch Mode","Optional Signal","DTMF ID","2Tone ID","5Tone ID","PTT ID","Color Code","Slot","Scan List","Receive Group List","PTT Prohibit","Reverse","Simplex TDMA","Slot Suit","AES Digital Encryption","Digital Encryption","Call Confirmation","Talk Around(Simplex)","Work Alone","Custom CTCSS","2TONE Decode","Ranging","Through Mode","APRS RX","Analog APRS PTT Mode","Digital APRS PTT Mode","APRS Report Type","Digital APRS Report Channel","Correct Frequency[Hz]","SMS Confirmation","Exclude channel from roaming","DMR MODE","DataACK Disable","R5toneBot","R5ToneEot","Auto Scan","Ana Aprs Mute","Send Talker Alias","AnaAprsTxPath","ARC4","ex_emg_kind"
"390","Moi","434.86250","432.86250","D-Digital","Mid","12.5K","Off","Off","Norway","Group Call","242","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","1","2","LA","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"391","Mosjoen","434.82500","432.82500","D-Digital","Mid","12.5K","Off","Off","Norway","Group Call","242","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","1","2","LA","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"392","Narvik","434.75000","432.75000","D-Digital","Mid","12.5K","Off","Off","Norway","Group Call","242","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","1","2","LA","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"393","Oppegaard","434.75000","432.75000","D-Digital","Mid","12.5K","Off","Off","Norway","Group Call","242","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","1","2","LA","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"394","Raufoss","434.97500","432.97500","D-Digital","Mid","12.5K","Off","Off","Norway","Group Call","242","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","1","2","LA","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"395","Roverkollen Oslo","434.88750","432.88750","D-Digital","Mid","12.5K","Off","Off","Norway","Group Call","242","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","1","2","LA","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"396","Sandnessjoen","434.80000","432.80000","D-Digital","Mid","12.5K","Off","Off","Norway","Group Call","242","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","1","2","LA","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"397","Sarpsborg","434.81250","432.81250","D-Digital","Mid","12.5K","Off","Off","Norway","Group Call","242","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","1","2","LA","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"398","Skien Vealoes","434.51250","432.51250","D-Digital","Mid","12.5K","Off","Off","Norway","Group Call","242","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","1","2","LA","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"399","Stavanger","434.97500","432.97500","D-Digital","Mid","12.5K","Off","Off","Norway","Group Call","242","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","1","2","LA","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"400","Stokke Kihlas","434.55000","432.55000","D-Digital","Mid","12.5K","Off","Off","Norway","Group Call","242","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","1","2","LA","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"401","Tromso","434.80000","432.80000","D-Digital","Mid","12.5K","Off","Off","Norway","Group Call","242","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","1","2","LA","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"402","Verdal","434.60000","432.60000","D-Digital","Mid","12.5K","Off","Off","Norway","Group Call","242","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","1","2","LA","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"403","Aland","434.55000","432.55000","D-Digital","Mid","12.5K","Off","Off","Finland","Group Call","244","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","1","2","OH","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"404","Espoo","434.51250","432.51250","D-Digital","Mid","12.5K","Off","Off","Finland","Group Call","244","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","1","2","OH","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"405","Helsinki","434.57500","432.57500","D-Digital","Mid","12.5K","Off","Off","Finland","Group Call","244","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","1","2","OH","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"406","Hameenlinna","434.58750","432.58750","D-Digital","Mid","12.5K","Off","Off","Finland","Group Call","244","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","1","2","OH","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"407","Imatra","434.52500","432.52500","D-Digital","Mid","12.5K","Off","Off","Finland","Group Call","244","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","1","2","OH","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"408","Jyvaskyla","434.53750","432.53750","D-Digital","Mid","12.5K","Off","Off","Finland","Group Call","244","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","1","2","OH","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"409","Jamsa Himos","434.56250","432.56250","D-Digital","Mid","12.5K","Off","Off","Finland","Group Call","244","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","1","2","OH","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"410","Kokkola","145.57500","144.97500","D-Digital","Mid","12.5K","Off","Off","Finland","Group Call","244","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","1","2","OH","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"411","Kotka","434.56250","432.56250","D-Digital","Mid","12.5K","Off","Off","Finland","Group Call","244","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","1","2","OH","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"412","Kouvola","434.58750","432.58750","D-Digital","Mid","12.5K","Off","Off","Finland","Group Call","244","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","1","2","OH","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"413","Kuusamo","145.72500","145.12500","D-Digital","Mid","12.5K","Off","Off","Finland","Group Call","244","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","1","2","OH","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"414","Lahti","434.55000","432.55000","D-Digital","Mid","12.5K","Off","Off","Finland","Group Call","244","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","1","2","OH","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"415","Lappeenranta","434.53750","432.53750","D-Digital","Mid","12.5K","Off","Off","Finland","Group Call","244","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","1","2","OH","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"416","Lohja","145.57500","144.97500","D-Digital","Mid","12.5K","Off","Off","Finland","Group Call","244","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","1","2","OH","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"417","Mikkeli","434.75000","432.75000","D-Digital","Mid","12.5K","Off","Off","Finland","Group Call","244","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","1","2","OH","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"418","Nurmijarvi","434.56250","432.56250","D-Digital","Mid","12.5K","Off","Off","Finland","Group Call","244","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","1","2","OH","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"419","Oulu 1","145.63750","145.03750","D-Digital","Mid","12.5K","Off","Off","Finland","Group Call","244","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","1","2","OH","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"420","Oulu 2","434.57500","432.57500","D-Digital","Mid","12.5K","Off","Off","Finland","Group Call","244","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","1","2","OH","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"421","Pori","434.56250","432.56250","D-Digital","Mid","12.5K","Off","Off","Finland","Group Call","244","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","1","2","OH","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"422","Porvoo","434.53750","432.53750","D-Digital","Mid","12.5K","Off","Off","Finland","Group Call","244","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","1","2","OH","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"423","Raasepori","434.55000","432.55000","D-Digital","Mid","12.5K","Off","Off","Finland","Group Call","244","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","1","2","OH","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"424","Tampere","145.57500","144.97500","D-Digital","Mid","12.5K","Off","Off","Finland","Group Call","244","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","1","2","OH","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"425","Tampere Hervanta","434.52500","432.52500","D-Digital","Mid","12.5K","Off","Off","Finland","Group Call","244","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","1","2","OH","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"426","Tampere Tesoma","434.55000","432.55000","D-Digital","Mid","12.5K","Off","Off","Finland","Group Call","244","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","1","2","OH","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"427","Tervola","145.78750","145.18750","D-Digital","Mid","12.5K","Off","Off","Finland","Group Call","244","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","1","2","OH","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"428","Vantaa","434.52500","432.52500","D-Digital","Mid","12.5K","Off","Off","Finland","Group Call","244","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","1","2","OH","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"429","Viitasaari","434.56250","432.56250","D-Digital","Mid","12.5K","Off","Off","Finland","Group Call","244","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","1","2","OH","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"430","Virrat","434.90000","432.90000","D-Digital","Mid","12.5K","Off","Off","Finland","Group Call","244","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","1","2","OH","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"431","Ylivieska","145.58750","144.98750","D-Digital","Mid","12.5K","Off","Off","Finland","Group Call","244","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","1","2","OH","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"432","Aanekoski","434.51250","432.51250","D-Digital","Mid","12.5K","Off","Off","Finland","Group Call","244","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","1","2","OH","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"433","Aarhus S","434.57500","432.57500","D-Digital","Mid","12.5K","Off","Off","Denmark","Group Call","238","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","12","2","OZ","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"434","Frederikshavn","434.71250","432.71250","D-Digital","Mid","12.5K","Off","Off","Denmark","Group Call","238","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","11","2","OZ","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
"435","Gorlose","434.70000","432.70000","D-Digital","Mid","12.5K","Off","Off","Denmark","Group Call","238","N0CALL First_name","Always","Carrier","Off","1","1","1","Off","14","2","OZ","Default","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","0","Off","Off","Off","Off","Off","Analog","1","0","Off","0","1","0","255","255","0","0","0","0","0","0"
